County_Name,State_Name,Latitude,Longitude,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03
Gooding,Idaho,42.9710182,-114.8114855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Gordon,Georgia,34.5031965,-84.8758788,2,2,2,2,3,3,3,4,4,6,6,9,9,12,14,14,15,16,18,20,21
Goshen,Wyoming,42.0878863,-104.3532886,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2
Gosper,Nebraska,40.5147856,-99.8307107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
Gove,Kansas,38.9161087,-100.4828864,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
Grady,Georgia,30.8747008,-84.2343547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3
Grady,Oklahoma,35.0171184,-97.8840235,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,3,2,3,3,5
Grafton,New Hampshire,43.5621200,-71.9511400,3,3,5,7,7,7,10,13,15,15,20,22,22,26,28,29,34,34,34,38,38
Graham,Arizona,32.8744900,-109.7419800,1,1,1,1,1,1,1,1,2,2,2,2,2,4,2,2,2,2,2,2,2
Grainger,Tennessee,36.2762528,-83.5096947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
Grand,Colorado,40.1026374,-106.1182838,0,0,0,0,1,1,3,2,2,2,2,2,2,2,2,2,4,4,4,4,4
Grand,Utah,38.9816390,-109.5710735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,1,1
Grand Forks,North Dakota,47.9243300,-97.0317300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,5,6
Grand Traverse,Michigan,44.6686793,-85.5604762,0,0,0,0,0,0,0,0,1,1,1,3,3,3,5,6,7,7,8,9,11
Grant,Arkansas,34.2899975,-92.4236352,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,3,3,3,3,3,3
Grant,Indiana,40.5158394,-85.6547118,0,0,0,0,0,0,1,1,2,2,2,3,3,5,5,7,7,7,9,11,12
Grant,Kentucky,38.6487760,-84.6245708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2
Grant,Louisiana,32.7821355,-108.2836485,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,3,5,5
Grant,New Mexico,32.7389636,-108.3821561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Grant,North Dakota,46.3582648,-101.6396618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
Grant,Oklahoma,36.7961117,-97.7861342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Grant,Oregon,44.4913963,-119.0074177,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Grant,Washington,47.1988579,-119.4525987,1,2,3,7,8,8,8,11,18,23,23,27,33,42,44,50,59,63,63,75,77
Grant,Wisconsin,42.8719803,-90.7026796,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2
Granville,North Carolina,36.3037338,-78.6530413,0,0,0,0,0,0,0,1,1,1,1,1,1,3,3,6,7,9,16,20,24
Gratiot,Michigan,43.2927163,-84.6048927,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,3,3,5,5
Graves,Kentucky,36.7230781,-88.6511619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Gray,Texas,35.4012943,-100.8124244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
Grays Harbor,Washington,47.1505523,-123.7737432,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3
Grayson,Kentucky,37.4607615,-86.3438618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2
Grayson,Texas,33.6183323,-96.6738787,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,3,7,7,7,11,12
Green,Wisconsin,42.6799749,-89.6022699,0,0,0,0,0,0,1,1,1,1,1,1,1,3,4,4,5,6,6,7,8
Greenbrier,West Virginia,37.9468114,-80.4529502,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,3,3,3,3
Greene,Alabama,32.8531821,-87.9521763,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,4,4,5
Greene,Arkansas,36.1176928,-90.5590833,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
Greene,Georgia,33.5787528,-83.1667057,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,3,7,8,8,12
Greene,Indiana,39.0363196,-86.9620489,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,2,3,8,9
Greene,Missouri,37.2580403,-93.3420185,1,2,3,4,4,6,8,8,10,17,17,23,25,41,41,46,48,50,50,54,64
Greene,New York,42.2765457,-74.1226159,0,0,2,2,2,2,2,2,2,4,4,4,5,6,7,7,10,16,18,21,23
Greene,North Carolina,35.4851606,-77.6755406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,5,5
Greene,Ohio,39.6915362,-83.8899522,0,0,0,0,0,0,0,0,1,1,1,3,3,3,3,3,3,6,8,8,9
Greene,Pennsylvania,39.8537853,-80.2229036,0,0,0,0,0,0,0,0,0,0,0,2,3,4,6,6,7,9,9,11,11
Greene,Tennessee,36.1753420,-82.8459366,0,0,0,0,0,0,1,1,2,4,4,7,8,8,8,9,12,12,12,16,16
Greene,Virginia,38.2978874,-78.4668603,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
Greenlee,Arizona,33.2155265,-109.2403211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Greensville,Virginia,36.6757693,-77.5596021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,4
Greenup,Kentucky,38.5434117,-82.9238564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Greenville,South Carolina,34.8482700,-82.4001100,0,0,1,2,3,7,12,17,19,31,31,50,51,51,57,71,88,106,106,154,174
Greenwood,South Carolina,34.1537606,-82.1258821,0,0,0,0,0,0,0,3,3,2,2,2,2,2,3,3,3,5,5,8,9
Greer,Oklahoma,34.9356521,-99.5607216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5
Gregg,Texas,32.4806246,-94.8169910,1,1,1,1,1,1,1,1,1,1,1,3,4,4,4,4,5,5,8,13,16
Grenada,Mississippi,33.7699988,-89.8020405,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,3,3,3,3,4,4
Gridwood,Alaska,60.9410400,-149.1727000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
Grimes,Texas,30.5436558,-95.9853018,0,0,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3
Grundy,Illinois,41.2850971,-88.4184938,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,3,3,4,4,5,7
Grundy,Tennessee,35.3883856,-85.7227024,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,4,4,8,11
Guadalupe,Texas,29.5830967,-97.9486565,0,0,0,0,0,0,1,1,1,2,4,8,9,8,8,10,13,15,15,20,23
Guam,Guam,13.5280800,144.8550300,0,0,0,0,5,12,14,15,27,29,29,37,45,51,55,56,58,69,77,82,84
Guernsey,Ohio,40.0520371,-81.4942101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Guilford,North Carolina,36.0794682,-79.7889701,0,0,0,1,1,3,4,7,11,11,16,22,24,31,34,39,44,50,55,74,88
Gulf,Florida,29.9562782,-85.2264789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Gunnison,Colorado,38.5452600,-106.9269200,4,6,8,8,11,11,13,18,22,28,28,52,57,66,78,79,80,82,82,86,88
Guthrie,Iowa,41.6837462,-94.5010426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Gwinnett,Georgia,33.9611888,-84.0235873,2,4,5,7,7,12,23,23,27,35,35,69,79,102,131,145,178,242,250,303,353
Habersham,Georgia,34.6309734,-83.5311705,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,2,2
Hale,Alabama,32.7626151,-87.6290515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3
Hale,Texas,34.0705281,-101.8268085,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,6,6
Halifax,North Carolina,36.2576361,-77.6519692,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,4,6,6,6,7
Halifax,Virginia,36.7669898,-78.9365209,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
Hall,Georgia,34.3204115,-83.8104354,0,0,1,1,3,5,6,9,9,10,10,19,22,24,31,33,34,67,69,72,81
Hall,Nebraska,40.8725473,-98.5021501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,9,9,19,26
Hamblen,Tennessee,36.2172346,-83.2667753,0,0,0,0,0,0,1,2,2,3,3,2,2,2,2,2,2,2,2,3,3
Hamilton,Indiana,40.0725137,-86.0520180,0,1,1,1,2,2,5,10,18,18,18,30,40,52,64,83,106,127,179,207,220
Hamilton,Nebraska,40.8736023,-98.0232017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
Hamilton,New York,43.6613037,-74.4973357,0,0,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Hamilton,Ohio,39.1960461,-84.5420783,0,0,0,0,0,2,7,8,19,26,26,48,53,63,71,85,101,124,154,178,203
Hamilton,Tennessee,35.1793204,-85.1668414,1,1,1,1,3,5,5,7,8,12,12,26,30,30,35,35,40,50,50,61,67
Hamlin,South Dakota,44.6737615,-97.1883848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
Hampden,Massachusetts,42.0646130,-72.4220000,0,0,1,1,2,3,3,9,12,15,15,45,55,90,183,201,255,354,354,546,661
Hampshire,Massachusetts,42.3402715,-72.6694039,0,0,0,0,0,1,2,2,4,6,6,11,17,20,30,37,46,69,69,102,114
Hampton,South Carolina,32.7763050,-81.1407113,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
Hampton,Virginia,37.0554163,-76.3628306,0,0,0,0,0,0,0,0,0,0,0,0,1,5,7,7,9,13,14,16,29
Hancock,Indiana,39.8235322,-85.7732226,1,1,1,0,0,0,0,1,2,2,2,8,9,13,19,22,28,26,33,37,41
Hancock,Iowa,43.0818672,-93.7342548,0,0,0,0,0,0,0,0,0,2,2,3,3,3,3,3,3,3,3,3,3
Hancock,Kentucky,37.8368178,-86.7772810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
Hancock,Maine,44.6686114,-68.3581231,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
Hancock,Mississippi,30.4163438,-89.4887981,0,0,0,1,2,1,3,4,4,4,4,5,6,9,9,15,15,16,20,22,28
Hancock,Ohio,41.0019827,-83.6665446,0,0,0,0,0,0,0,0,1,1,1,1,2,2,3,3,3,5,6,8,9
Hancock,West Virginia,40.5207335,-80.5718940,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,3,3,3,3,5,5
Hanover,Virginia,37.7688100,-77.3710900,1,1,1,1,1,1,1,1,1,2,2,2,2,2,3,4,5,6,6,8,12
Haralson,Georgia,33.7941649,-85.2108356,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,4,6,5,6,10
Hardee,Florida,27.4926875,-81.8099207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Hardeman,Tennessee,35.2067981,-88.9931093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,4,5
Hardin,Iowa,42.3838694,-93.2403840,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
Hardin,Kentucky,37.6975080,-85.9633337,0,0,0,0,0,0,1,1,1,2,2,2,2,2,2,5,5,6,6,6,7
Hardin,Ohio,40.6615207,-83.6594404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Hardin,Tennessee,35.1979574,-88.1837525,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,2
Hardin,Texas,30.3323637,-94.3902856,0,0,0,0,0,0,0,0,2,2,2,2,2,4,6,9,9,12,12,14,15
Hardy,West Virginia,39.0074110,-78.8578855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2
Harford,Maryland,39.5544404,-76.3158396,1,2,2,2,3,3,5,5,5,5,5,5,9,18,21,23,24,25,34,37,41
Harnett,North Carolina,35.3411700,-78.7883700,1,2,3,3,3,6,6,7,7,8,9,10,11,11,11,14,15,18,18,19,24
Harris,Georgia,32.7360368,-84.9091077,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,3,4,4,3,5,7
Harris,Texas,29.8576280,-95.3931114,10,11,13,16,23,30,0,68,74,78,78,185,203,229,445,526,0,0,0,0,0
Harris--Houston,Texas,29.6664801,-95.2243801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,377,377,506,587
Harris--Non Houston,Texas,37.3021920,-91.8445815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,303,303,449,519
Harris-Houston,Texas,29.6664801,-95.2243801,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harris-Non Houston,Texas,37.3021920,-91.8445815,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harrison,Indiana,38.1956495,-86.1114047,0,0,0,0,0,0,0,0,0,0,0,2,2,4,7,14,15,15,15,18,23
Harrison,Iowa,41.6830140,-95.8155240,1,1,1,1,1,1,1,1,3,3,3,3,3,7,8,8,8,9,10,10,10
Harrison,Kentucky,38.4417404,-84.3314045,5,6,6,6,6,6,7,7,7,8,8,10,10,10,10,11,11,11,11,11,12
Harrison,Mississippi,30.5121564,-89.1166843,0,0,0,1,3,7,8,10,15,21,21,25,31,34,38,43,43,45,49,53,69
Harrison,Missouri,40.3546863,-93.9920600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2
Harrison,Texas,32.5466910,-94.3741970,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,3,5,5
Harrison,West Virginia,39.2834612,-80.3798218,0,0,0,0,0,0,0,0,0,0,2,3,3,4,5,7,10,11,11,17,17
Harrisonburg,Virginia,38.4516300,-78.8697000,1,1,1,1,1,1,1,1,1,1,1,2,3,5,5,5,6,6,10,15,22
Hart,Georgia,34.3454365,-82.9708242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,4,3,3
Hartford,Connecticut,41.7637500,-72.6739400,1,2,3,7,11,18,29,35,54,61,61,116,138,189,228,276,330,393,393,539,679
Harvey,Kansas,38.0432251,-97.4272814,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2
Hawaii,Hawaii,19.5981175,-155.5183607,0,0,0,0,0,0,0,0,0,5,5,2,5,7,10,12,15,15,15,18,20
Hawaii Island,Hawaii,19.5005600,-155.5005600,0,0,0,0,1,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0
Hawkins,Tennessee,36.4411042,-82.9446508,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,4,4,4,7,8
Hay,Texas,33.5909615,-97.1322127,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hays,Texas,30.1227000,-97.8722000,0,1,1,3,5,5,6,6,7,7,7,10,11,13,13,13,24,38,38,45,47
Haywood,North Carolina,35.5560393,-82.9822587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
Haywood,Tennessee,35.5831264,-89.2838062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2
Heard,Georgia,33.2969150,-85.1283854,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2
Hemphill,Texas,35.8374775,-100.2704145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Hempstead,Arkansas,33.7354044,-93.6656455,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1
Henderson,Kentucky,37.7904591,-87.5700272,0,0,0,0,0,1,2,2,2,2,2,2,2,2,3,3,3,5,5,5,4
Henderson,North Carolina,35.3361717,-82.4799515,0,0,0,0,0,0,0,0,1,2,2,2,6,7,9,13,16,18,18,22,22
Henderson,Texas,32.2098632,-95.8434406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
Hendricks,Indiana,39.8065000,-86.5401000,2,2,3,3,4,4,4,6,8,8,8,15,21,28,36,48,58,70,91,116,138
Hendry,Florida,26.5471871,-81.1716788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,4,4,5
Hennepin,Minnesota,45.0057578,-93.4749321,1,12,22,24,28,32,45,52,57,89,89,111,128,141,152,171,190,204,204,235,242
Henrico,Virginia,37.5059000,-77.3324000,0,0,0,2,2,3,3,7,8,11,11,20,21,28,31,40,44,62,78,87,112
Henry,Alabama,31.5133071,-85.2427344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Henry,Georgia,33.4530163,-84.1542628,0,1,2,2,2,3,6,7,7,9,9,20,29,40,50,56,68,86,90,115,143
Henry,Illinois,41.3530971,-90.1313724,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,4,7
Henry,Indiana,39.9310539,-85.3964438,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,4,6,7
Henry,Iowa,40.9879299,-91.5445251,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,3,3,3,5,5,6
Henry,Kentucky,38.4483996,-85.1189002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Henry,Missouri,38.3884215,-93.7966805,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Henry,Tennessee,36.3298011,-88.3064833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,4
Henry,Virginia,36.6846945,-79.9812050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,3
Herkimer,New York,43.0259000,-74.9843300,1,1,1,1,1,1,1,3,3,4,4,5,7,9,9,10,12,12,12,14,14
Hernando,Florida,28.5525038,-82.4193900,0,0,0,0,0,4,4,6,5,5,5,8,9,12,14,20,21,24,24,34,38
Hertford,North Carolina,36.3585895,-76.9807252,0,0,0,0,0,0,0,0,0,1,1,2,3,3,3,2,3,4,4,4,4
Hickman,Tennessee,35.8032845,-87.4733131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Hidalgo,Texas,26.3970298,-98.1809430,0,0,0,0,0,0,0,1,2,2,2,8,11,18,27,28,38,46,46,79,79
Highland,Ohio,39.1847028,-83.6009751,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,3,3
Highlands,Florida,27.3433300,-81.3411261,0,0,0,0,0,0,0,0,1,2,2,5,5,6,10,12,14,17,17,24,26
Hill,Montana,48.6282306,-110.1112965,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
Hill,Texas,31.9906898,-97.1324471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,3,3
Hillsborough,Florida,27.9302310,-82.3078553,3,4,4,7,14,20,32,47,58,75,75,123,151,174,206,225,272,305,305,404,463
Hillsborough,New Hampshire,43.1443000,-71.9327200,0,0,1,4,8,8,11,11,16,16,19,30,30,43,53,69,92,99,99,0,0
Hillsborough-Manchester,New Hampshire,42.9153044,-71.7160412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,74
Hillsborough-Nashua,New Hampshire,42.9153044,-71.7160412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,51
Hillsborough-other,New Hampshire,42.9153044,-71.7160412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,69
Hillsdale,Michigan,41.8877641,-84.5929263,0,0,0,0,0,0,0,0,0,0,0,2,5,6,7,10,12,14,19,24,26
Hinds,Mississippi,32.2667675,-90.4426253,0,0,2,6,6,6,7,14,20,24,24,38,43,50,58,66,66,90,109,118,139
Hinsdale,Colorado,37.8213485,-107.3001915,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Hockley,Texas,33.6074828,-102.3430332,0,0,0,0,0,0,1,3,3,3,3,5,5,7,7,7,7,7,7,7,7
Hoke,North Carolina,35.0172940,-79.2371627,0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,3,3,4,4,7,9
Holmes,Florida,30.8679276,-85.8139863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Holmes,Mississippi,33.1235188,-90.0920530,0,0,0,0,0,1,3,3,6,6,6,7,7,10,13,13,13,15,16,16,16
Holmes,Ohio,40.5611915,-81.9293396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2
Homer,Alaska,59.6465600,-151.5442200,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,2,0,0
Honolulu,Hawaii,21.3049300,-157.8578800,2,3,4,6,10,10,28,35,41,53,53,58,76,87,108,123,139,157,157,206,237
Hood,Texas,32.4299866,-97.8321776,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,2,3,6,6,6,8
Hood River,Oregon,45.7088500,-121.5107300,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,3,3,3,3
Hopewell,Virginia,37.2918251,-77.2984876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,4,4,5,7
Hopkins,Kentucky,37.3087720,-87.5407627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,17,17,17,27,27
Hopkins,Texas,33.1492604,-95.5636767,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,3,3,3
Horry,South Carolina,33.9318800,-79.1347000,0,1,3,4,5,6,8,9,11,16,16,20,21,24,28,31,32,37,37,50,51
Hot Spring,Arkansas,34.5096000,-93.0517700,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,5,5
Houghton,Michigan,46.8976634,-88.6876491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Houston,Alabama,31.1531271,-85.3026390,0,0,0,0,0,0,0,0,0,1,1,2,3,3,4,6,9,8,8,9,12
Houston,Georgia,32.4589464,-83.6661750,0,0,0,0,1,1,2,2,1,1,1,6,9,9,13,15,26,30,35,49,58
Houston,Tennessee,36.2857959,-87.7130279,0,0,0,0,0,0,0,0,1,1,1,3,3,2,2,2,2,1,1,1,1
Howard,Arkansas,34.0908833,-93.9938231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
Howard,Indiana,40.4835961,-86.1168603,1,1,2,2,2,5,5,5,6,6,6,6,6,7,9,12,14,16,20,24,25
Howard,Maryland,39.2511278,-76.9312584,0,1,4,4,8,16,18,19,24,26,30,35,49,62,73,81,96,117,142,152,166
Howell,Missouri,36.7739371,-91.8864748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Hudson,New Jersey,40.7403423,-74.0741097,4,11,19,24,34,55,66,97,126,190,190,260,441,594,771,974,1314,1606,1910,2270,2835
Huerfano,Colorado,37.6846777,-104.9605988,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
Hughes,South Dakota,44.3943316,-99.9853476,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,3,3
Humboldt,California,40.6987980,-123.8737147,1,1,1,1,1,1,1,2,2,2,2,10,10,12,14,18,21,27,27,37,40
Humboldt,Nevada,41.4068460,-118.1119305,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,5,5,7
Humphreys,Mississippi,33.1287287,-90.5265076,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,3,4,4,4
Humphreys,Tennessee,36.0407948,-87.7675290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3
Hunt,Texas,33.1333099,-96.0880363,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,3,4,4,4,8
Hunterdon,New Jersey,40.5672532,-74.9121792,0,1,1,4,6,8,11,14,16,18,18,25,39,52,61,66,79,97,117,130,148
Huntingdon,Pennsylvania,40.4169444,-77.9812483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,3
Huntington,Indiana,40.8292449,-85.4881592,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,3,3
Huron,Michigan,43.8333068,-83.0188932,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,3,3,4,4
Huron,Ohio,41.1462065,-82.5983497,0,0,0,0,1,1,1,1,1,1,1,2,3,3,3,3,3,4,4,4,5
Hutchinson,South Dakota,43.3348291,-97.7543853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2
Hyde,North Carolina,35.5367650,-76.2612445,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
Iberia,Louisiana,29.8980112,-91.7295430,0,0,0,0,0,0,2,2,2,3,3,2,3,4,9,11,18,36,49,67,78
Iberville,Louisiana,30.2586118,-91.3539961,0,0,0,0,0,0,1,2,2,10,10,14,17,20,21,22,28,35,36,69,81
Idaho,Idaho,45.8441321,-115.4674866,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2
Imperial,California,32.8474800,-115.5695200,2,2,2,2,2,2,4,4,6,6,6,9,9,17,21,25,33,33,38,43,52
Independence,Arkansas,35.7415711,-91.5696629,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,3,3,3,3,3,3
Indeterminate,Colorado,38.9985506,-105.5478164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Indian River,Florida,27.6943965,-80.6061299,0,0,0,0,0,1,3,5,8,10,10,12,14,15,16,20,25,33,33,41,47
Indiana,Pennsylvania,40.6520615,-79.0875062,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,6,6,6,7
Ingham,Michigan,42.5970924,-84.3735342,1,1,1,3,5,6,7,11,11,12,12,18,22,26,32,43,73,91,121,128,152
Inyo,California,36.5110603,-117.4105919,0,0,0,0,0,0,0,0,0,0,0,1,2,3,5,8,8,8,8,10,10
Ionia,Michigan,42.9450887,-85.0745858,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,4,4,6,5,6
Iosco,Michigan,44.3558242,-83.6358980,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
Iowa,Iowa,41.6863118,-92.0654875,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,4,5,5,5
